sector,layer,median_price,transaction_count,ew_percentile,neighbour_count,neighbourhood_median,pct_above_neighbourhood,low_transaction_count,min_sales_threshold,priced_neighbour_count,low_count_neighbour_count,has_geometry,analysis_status
OL3 5,2,341250.0,312,61.64983574644117,36,210000.0,0.625,False,20,36,0,True,ok
OL3 5,3,341250.0,312,61.64983574644117,80,210000.0,0.625,False,20,80,2,True,ok
OL3 6,1,274999.0,173,44.42146246502007,4,293525.0,-0.06311557788944722,False,20,4,0,True,ok
OL3 6,2,274999.0,173,44.42146246502007,16,202500.0,0.35801975308641976,False,20,16,0,True,ok
OL3 6,3,274999.0,173,44.42146246502007,44,209375.0,0.31342805970149246,False,20,44,0,True,ok
OL3 7,1,319550.0,216,55.99221316461856,8,247349.0,0.29189930017909926,False,20,8,0,True,ok
OL3 7,2,319550.0,216,55.99221316461856,25,222500.0,0.4361797752808989,False,20,25,0,True,ok
OL3 7,3,319550.0,216,55.99221316461856,67,225000.0,0.4202222222222223,False,20,67,1,True,ok
OL4 1,1,132000.0,93,5.931378513201119,7,170000.0,-0.22352941176470587,False,20,7,0,True,ok
OL4 1,2,132000.0,93,5.931378513201119,23,192500.0,-0.3142857142857143,False,20,23,0,True,ok
OL4 1,3,132000.0,93,5.931378513201119,47,195000.0,-0.32307692307692304,False,20,47,0,True,ok
OL4 2,1,185000.0,316,18.43289937948656,4,175000.0,0.05714285714285716,False,20,4,0,True,ok
OL4 2,2,185000.0,316,18.43289937948656,19,208750.0,-0.11377245508982037,False,20,19,0,True,ok
OL4 2,3,185000.0,316,18.43289937948656,48,201000.0,-0.07960199004975121,False,20,48,0,True,ok
OL4 3,1,195000.0,241,21.395546903516244,6,226250.0,-0.13812154696132595,False,20,6,0,True,ok
OL4 3,2,195000.0,241,21.395546903516244,17,195000.0,0.0,False,20,17,0,True,ok
OL4 3,3,195000.0,241,21.395546903516244,48,201000.0,-0.02985074626865669,False,20,48,0,True,ok
OL4 4,1,267500.0,332,42.84584499330819,5,195000.0,0.3717948717948718,False,20,5,0,True,ok
OL4 4,2,267500.0,332,42.84584499330819,14,204000.0,0.3112745098039216,False,20,14,0,True,ok
OL4 4,3,267500.0,332,42.84584499330819,34,201000.0,0.3308457711442787,False,20,34,0,True,ok
OL4 5,1,170000.0,290,14.296143083100135,6,191500.0,-0.1122715404699739,False,20,6,0,True,ok
OL4 5,2,170000.0,290,14.296143083100135,21,195000.0,-0.1282051282051282,False,20,21,0,True,ok
OL4 5,3,170000.0,290,14.296143083100135,42,195000.0,-0.1282051282051282,False,20,42,0,True,ok
OL5 0,1,188000.0,247,19.272417569047327,6,217750.0,-0.13662456946039037,False,20,6,0,True,ok
OL5 0,2,188000.0,247,19.272417569047327,19,200000.0,-0.06000000000000005,False,20,19,0,True,ok
OL5 0,3,188000.0,247,19.272417569047327,43,210000.0,-0.10476190476190472,False,20,43,0,True,ok
OL5 9,1,195000.0,276,21.395546903516244,3,222500.0,-0.1235955056179775,False,20,3,0,True,ok
OL5 9,2,195000.0,276,21.395546903516244,13,222500.0,-0.1235955056179775,False,20,13,0,True,ok
OL5 9,3,195000.0,276,21.395546903516244,35,222500.0,-0.1235955056179775,False,20,35,0,True,ok
OL6 6,1,167750.0,194,13.69996349920915,7,199950.0,-0.16104026006501626,False,20,7,0,True,ok
OL6 6,2,167750.0,194,13.69996349920915,18,201000.0,-0.16542288557213936,False,20,18,0,True,ok
OL6 6,3,167750.0,194,13.69996349920915,42,197475.0,-0.1505253829598684,False,20,42,0,True,ok
OL6 7,1,147000.0,32,8.760189804112423,4,171375.0,-0.14223194748358858,False,20,4,0,True,ok
OL6 7,2,147000.0,32,8.760189804112423,14,203000.0,-0.27586206896551724,False,20,14,0,True,ok
OL6 7,3,147000.0,32,8.760189804112423,35,190000.0,-0.22631578947368425,False,20,35,0,True,ok
OL6 8,1,213000.0,309,26.487407227156588,8,186500.0,0.1420911528150135,False,20,8,0,True,ok
OL6 8,2,213000.0,309,26.487407227156588,24,191500.0,0.1122715404699739,False,20,24,0,True,ok
OL6 8,3,213000.0,309,26.487407227156588,47,195000.0,0.0923076923076922,False,20,47,0,True,ok
OL6 9,1,252497.5,412,38.41708237011802,3,185000.0,0.3648513513513514,False,20,3,0,True,ok
OL6 9,2,252497.5,412,38.41708237011802,12,186500.0,0.3538739946380698,False,20,12,0,True,ok
OL6 9,3,252497.5,412,38.41708237011802,29,199950.0,0.26280320080020014,False,20,29,0,True,ok
OL7 0,1,150000.0,145,9.465871760554812,5,199950.0,-0.24981245311327827,False,20,5,0,True,ok
OL7 0,2,150000.0,145,9.465871760554812,20,203000.0,-0.26108374384236455,False,20,20,0,True,ok
OL7 0,3,150000.0,145,9.465871760554812,48,199975.0,-0.24990623827978498,False,20,48,1,True,ok
OL7 9,1,199950.0,335,22.314150139919697,7,177500.0,0.12647887323943663,False,20,7,0,True,ok
OL7 9,2,199950.0,335,22.314150139919697,24,180000.0,0.11083333333333334,False,20,24,0,True,ok
OL7 9,3,199950.0,335,22.314150139919697,50,191250.0,0.0454901960784313,False,20,50,1,True,ok
OL8 1,1,120000.0,133,3.686579875897311,7,165000.0,-0.2727272727272727,False,20,7,0,True,ok
OL8 1,2,120000.0,133,3.686579875897311,21,185000.0,-0.3513513513513513,False,20,21,0,True,ok
OL8 1,3,120000.0,133,3.686579875897311,44,197000.0,-0.3908629441624365,False,20,44,0,True,ok
OL8 2,1,177500.0,266,16.169850346757514,7,182500.0,-0.0273972602739726,False,20,7,0,True,ok
OL8 2,2,177500.0,266,16.169850346757514,25,185000.0,-0.04054054054054057,False,20,25,0,True,ok
OL8 2,3,177500.0,266,16.169850346757514,49,195000.0,-0.08974358974358976,False,20,49,0,True,ok
OL8 3,1,182500.0,228,17.79413553960336,4,171250.0,0.06569343065693434,False,20,4,0,True,ok
OL8 3,2,182500.0,228,17.79413553960336,15,175000.0,0.04285714285714293,False,20,15,0,True,ok
OL8 3,3,182500.0,228,17.79413553960336,36,190250.0,-0.04073587385019706,False,20,36,0,True,ok
OL8 4,1,165000.0,178,13.079450054751184,6,161750.0,0.020092735703245657,False,20,6,0,True,ok
OL8 4,2,165000.0,178,13.079450054751184,16,187500.0,-0.12,False,20,16,0,True,ok
OL8 4,3,165000.0,178,13.079450054751184,36,193505.75,-0.14731215997457436,False,20,36,0,True,ok
OL9 0,1,220000.0,293,28.555785375349803,5,199000.0,0.10552763819095468,False,20,5,0,True,ok
OL9 0,2,220000.0,293,28.555785375349803,19,199000.0,0.10552763819095468,False,20,19,0,True,ok
OL9 0,3,220000.0,293,28.555785375349803,40,193505.75,0.13691712003390077,False,20,40,0,True,ok
OL9 6,1,130000.0,63,5.493369022995498,7,175000.0,-0.2571428571428571,False,20,7,0,True,ok
OL9 6,2,130000.0,63,5.493369022995498,19,192500.0,-0.3246753246753247,False,20,19,0,True,ok
OL9 6,3,130000.0,63,5.493369022995498,41,199000.0,-0.3467336683417085,False,20,41,0,True,ok
OL9 7,1,148500.0,122,8.991361479498723,3,165000.0,-0.09999999999999998,False,20,3,0,True,ok
OL9 7,2,148500.0,122,8.991361479498723,10,187500.0,-0.20799999999999996,False,20,10,0,True,ok
OL9 7,3,148500.0,122,8.991361479498723,25,199000.0,-0.25376884422110557,False,20,25,0,True,ok
OL9 8,1,175000.0,342,15.500669181165591,6,183500.0,-0.0463215258855586,False,20,6,0,True,ok
OL9 8,2,175000.0,342,15.500669181165591,21,199000.0,-0.12060301507537685,False,20,21,0,True,ok
OL9 8,3,175000.0,342,15.500669181165591,44,196755.75,-0.11057237209077753,False,20,44,0,True,ok
OL9 9,1,230000.0,382,31.71918724905706,9,199000.0,0.1557788944723617,False,20,9,0,True,ok
OL9 9,2,230000.0,382,31.71918724905706,28,199500.0,0.1528822055137844,False,20,28,0,True,ok
OL9 9,3,230000.0,382,31.71918724905706,48,199250.0,0.15432873274780423,False,20,48,0,True,ok
OX1 1,1,440000.0,79,78.6652877479012,5,572500.0,-0.23144104803493448,False,20,4,0,True,ok
OX1 1,2,440000.0,79,78.6652877479012,12,505000.0,-0.12871287128712872,False,20,11,0,True,ok
OX1 1,3,440000.0,79,78.6652877479012,27,457500.0,-0.03825136612021862,False,20,26,0,True,ok
OX1 2,1,640000.0,31,93.16218518067892,4,505000.0,0.26732673267326734,False,20,3,0,True,ok
OX1 2,2,640000.0,31,93.16218518067892,10,505000.0,0.26732673267326734,False,20,9,0,True,ok
OX1 2,3,640000.0,31,93.16218518067892,21,460000.0,0.3913043478260869,False,20,20,0,True,ok
OX1 3,1,,0,,6,548500.0,,True,20,6,0,True,missing_price
OX1 3,2,,0,,16,477500.0,,True,20,16,0,True,missing_price
OX1 3,3,,0,,29,455000.0,,True,20,29,0,True,missing_price
OX1 4,1,460000.0,186,81.13517459544957,7,475000.0,-0.03157894736842104,False,20,6,0,True,ok
OX1 4,2,460000.0,186,81.13517459544957,24,455000.0,0.01098901098901095,False,20,23,0,True,ok
OX1 4,3,460000.0,186,81.13517459544957,43,438250.0,0.0496292070735882,False,20,42,0,True,ok
OX1 5,1,495000.0,211,84.52366467940139,7,455000.0,0.08791208791208782,False,20,7,0,True,ok
OX1 5,2,495000.0,211,84.52366467940139,28,425000.0,0.16470588235294126,False,20,27,0,True,ok
OX1 5,3,495000.0,211,84.52366467940139,63,430375.0,0.15015974440894575,False,20,62,0,True,ok
OX10 0,1,443750.0,320,79.10329723810683,2,449000.0,-0.011692650334075738,False,20,2,0,True,ok
OX10 0,2,443750.0,320,79.10329723810683,8,459875.0,-0.03506387605327532,False,20,8,0,True,ok
OX10 0,3,443750.0,320,79.10329723810683,28,450000.0,-0.01388888888888884,False,20,28,0,True,ok
OX10 6,1,494000.0,371,84.4019953765665,7,493750.0,0.0005063291139240089,False,20,7,0,True,ok
OX10 6,2,494000.0,371,84.4019953765665,23,480000.0,0.029166666666666563,False,20,23,0,True,ok
OX10 6,3,494000.0,371,84.4019953765665,63,455000.0,0.08571428571428563,False,20,63,0,True,ok
OX10 7,1,407500.0,182,73.39700693515027,7,450000.0,-0.09444444444444444,False,20,7,0,True,ok
OX10 7,2,407500.0,182,73.39700693515027,32,442112.5,-0.07828889705674458,False,20,32,0,True,ok
OX10 7,3,407500.0,182,73.39700693515027,64,447500.0,-0.08938547486033521,False,20,64,0,True,ok
OX10 8,1,428250.0,140,77.01058522934665,6,446875.0,-0.04167832167832164,False,20,6,0,True,ok
OX10 8,2,428250.0,140,77.01058522934665,24,444375.0,-0.036286919831223674,False,20,24,0,True,ok
OX10 8,3,428250.0,140,77.01058522934665,51,450000.0,-0.04833333333333334,False,20,51,0,True,ok
OX10 9,1,469750.0,408,81.91994159873464,6,468875.0,0.0018661690215941995,False,20,6,0,True,ok
OX10 9,2,469750.0,408,81.91994159873464,21,450000.0,0.043888888888888866,False,20,21,0,True,ok
OX10 9,3,469750.0,408,81.91994159873464,55,445000.0,0.055617977528089835,False,20,55,0,True,ok
OX11 0,1,407500.0,275,73.39700693515027,8,412737.5,-0.012689663527060135,False,20,8,0,True,ok
OX11 0,2,407500.0,275,73.39700693515027,26,434362.5,-0.06184350628795077,False,20,26,0,True,ok
OX11 0,3,407500.0,275,73.39700693515027,54,442112.5,-0.07828889705674458,False,20,54,0,True,ok
OX11 6,1,377750.0,558,68.93782698625137,5,407500.0,-0.07300613496932518,False,20,5,0,True,ok
OX11 6,2,377750.0,558,68.93782698625137,18,424125.0,-0.10934276451517833,False,20,18,0,True,ok
OX11 6,3,377750.0,558,68.93782698625137,38,442112.5,-0.14557946224094542,False,20,38,0,True,ok
OX11 7,1,320000.0,534,56.54580849251734,5,407500.0,-0.21472392638036808,False,20,5,0,True,ok
OX11 7,2,320000.0,534,56.54580849251734,18,424125.0,-0.24550545240200417,False,20,18,0,True,ok
OX11 7,3,320000.0,534,56.54580849251734,38,442112.5,-0.27620232406910006,False,20,38,0,True,ok
OX11 8,1,320000.0,339,56.54580849251734,4,392625.0,-0.1849729385546004,False,20,4,0,True,ok
OX11 8,2,320000.0,339,56.54580849251734,12,442737.5,-0.27722408876591664,False,20,12,0,True,ok
OX11 8,3,320000.0,339,56.54580849251734,31,445000.0,-0.2808988764044944,False,20,31,0,True,ok
OX11 9,1,440475.0,584,78.90254288842925,10,436625.0,0.008817635270541135,False,20,10,0,True,ok
OX11 9,2,440475.0,584,78.90254288842925,27,445000.0,-0.010168539325842718,False,20,27,0,True,ok
OX11 9,3,440475.0,584,78.90254288842925,57,436500.0,0.00910652920962196,False,20,57,0,True,ok
OX12 0,1,360498.0,556,65.45808492517338,7,395000.0,-0.087346835443038,False,20,7,0,True,ok
OX12 0,2,360498.0,556,65.45808492517338,30,422500.0,-0.14675029585798816,False,20,30,0,True,ok
OX12 0,3,360498.0,556,65.45808492517338,71,425000.0,-0.15176941176470593,False,20,71,0,True,ok
OX12 7,1,385000.0,465,70.2214381311595,3,360498.0,0.06796708996998602,False,20,3,0,True,ok
OX12 7,2,385000.0,465,70.2214381311595,13,407500.0,-0.05521472392638038,False,20,13,0,True,ok
OX12 7,3,385000.0,465,70.2214381311595,42,422500.0,-0.08875739644970415,False,20,42,0,True,ok
OX12 8,1,385000.0,244,70.2214381311595,7,407500.0,-0.05521472392638038,False,20,7,0,True,ok
OX12 8,2,385000.0,244,70.2214381311595,29,420000.0,-0.08333333333333337,False,20,29,0,True,ok
OX12 8,3,385000.0,244,70.2214381311595,55,440237.5,-0.12547204633862408,False,20,54,0,True,ok
OX12 9,1,350000.0,475,63.219369753011314,8,385000.0,-0.09090909090909094,False,20,8,0,True,ok
OX12 9,2,350000.0,475,63.219369753011314,23,440475.0,-0.20540325784664282,False,20,23,0,True,ok
OX12 9,3,350000.0,475,63.219369753011314,61,425000.0,-0.17647058823529416,False,20,61,0,True,ok
OX13 5,1,485000.0,254,83.62331183842316,8,447500.0,0.08379888268156432,False,20,8,0,True,ok
OX13 5,2,485000.0,254,83.62331183842316,33,408000.0,0.18872549019607843,False,20,33,0,True,ok
OX13 5,3,485000.0,254,83.62331183842316,74,420000.0,0.15476190476190466,False,20,73,0,True,ok
OX13 6,1,455000.0,415,80.72149896581092,9,420000.0,0.08333333333333326,False,20,9,0,True,ok
OX13 6,2,455000.0,415,80.72149896581092,28,414000.0,0.09903381642512077,False,20,28,0,True,ok
OX13 6,3,455000.0,415,80.72149896581092,66,428250.0,0.0624635143023935,False,20,65,0,True,ok
OX14 1,1,425000.0,601,76.45698990144787,4,407500.0,0.042944785276073594,False,20,4,0,True,ok
OX14 1,2,425000.0,601,76.45698990144787,13,407500.0,0.042944785276073594,False,20,13,0,True,ok
OX14 1,3,425000.0,601,76.45698990144787,37,425000.0,0.0,False,20,37,0,True,ok
OX14 2,1,420000.0,332,75.5627205256114,6,452500.0,-0.07182320441988954,False,20,6,0,True,ok
OX14 2,2,420000.0,332,75.5627205256114,23,425000.0,-0.0117647058823529,False,20,23,0,True,ok
OX14 2,3,420000.0,332,75.5627205256114,54,440000.0,-0.045454545454545414,False,20,53,0,True,ok
OX14 3,1,395000.0,383,71.68146976517824,8,422500.0,-0.0650887573964497,False,20,8,0,True,ok
OX14 3,2,395000.0,383,71.68146976517824,27,428250.0,-0.07764156450671333,False,20,27,0,True,ok
OX14 3,3,395000.0,383,71.68146976517824,59,442112.5,-0.10656224377279544,False,20,58,0,True,ok
OX14 4,1,450000.0,398,80.05840126536074,12,407500.0,0.10429447852760743,False,20,12,0,True,ok
OX14 4,2,450000.0,398,80.05840126536074,32,422500.0,0.06508875739644981,False,20,32,0,True,ok
OX14 4,3,450000.0,398,80.05840126536074,62,442112.5,0.017840481777827932,False,20,62,0,True,ok
OX14 5,1,320000.0,415,56.54580849251734,4,437500.0,-0.26857142857142857,False,20,4,0,True,ok
OX14 5,2,320000.0,415,56.54580849251734,17,420000.0,-0.23809523809523814,False,20,17,0,True,ok
OX14 5,3,320000.0,415,56.54580849251734,41,436500.0,-0.2668957617411226,False,20,41,0,True,ok
OX15 0,1,450000.0,139,80.05840126536074,5,430000.0,0.04651162790697683,False,20,5,0,True,ok
OX15 0,2,450000.0,139,80.05840126536074,17,437000.0,0.029748283752860427,False,20,17,0,True,ok
OX15 0,3,450000.0,139,80.05840126536074,43,425000.0,0.05882352941176472,False,20,43,0,True,ok
OX15 4,1,368000.0,345,66.66869448838058,7,437000.0,-0.1578947368421053,False,20,7,0,True,ok
OX15 4,2,368000.0,345,66.66869448838058,26,431875.0,-0.1479015918958032,False,20,26,0,True,ok
OX15 4,3,368000.0,345,66.66869448838058,60,417500.0,-0.11856287425149703,False,20,60,0,True,ok
OX15 5,1,450000.0,199,80.05840126536074,7,405000.0,0.11111111111111116,False,20,7,0,True,ok
OX15 5,2,450000.0,199,80.05840126536074,28,397500.0,0.13207547169811318,False,20,28,0,True,ok
OX15 5,3,450000.0,199,80.05840126536074,69,390000.0,0.15384615384615374,False,20,69,0,True,ok
OX15 6,1,575000.0,98,90.29687309891716,6,380562.5,0.5109213335523075,False,20,6,0,True,ok
OX15 6,2,575000.0,98,90.29687309891716,20,367125.0,0.5662240381341506,False,20,20,0,True,ok
OX15 6,3,575000.0,98,90.29687309891716,55,368000.0,0.5625,False,20,55,0,True,ok
OX16 0,1,265000.0,269,42.18274729285801,4,330562.5,-0.19833616940820575,False,20,4,0,True,ok
OX16 0,2,265000.0,269,42.18274729285801,12,362062.5,-0.2680821681339548,False,20,12,0,True,ok
OX16 0,3,265000.0,269,42.18274729285801,27,390000.0,-0.3205128205128205,False,20,27,0,True,ok
OX16 1,1,305000.0,581,52.81664436062782,4,349375.0,-0.12701252236135963,False,20,4,0,True,ok
OX16 1,2,305000.0,581,52.81664436062782,14,339312.5,-0.101123595505618,False,20,14,0,True,ok
OX16 1,3,305000.0,581,52.81664436062782,33,366250.0,-0.16723549488054612,False,20,33,0,True,ok
OX16 2,1,260000.0,213,40.716632193697535,7,265000.0,-0.018867924528301883,False,20,7,0,True,ok
OX16 2,2,260000.0,213,40.716632193697535,15,356125.0,-0.26991926991926996,False,20,15,0,True,ok
OX16 2,3,260000.0,213,40.716632193697535,35,367500.0,-0.2925170068027211,False,20,35,0,True,ok
OX16 3,1,250000.0,177,37.717483878817376,3,225000.0,0.11111111111111116,False,20,3,0,True,ok
OX16 3,2,250000.0,177,37.717483878817376,8,285000.0,-0.1228070175438597,False,20,8,0,True,ok
OX16 3,3,250000.0,177,37.717483878817376,19,368000.0,-0.32065217391304346,False,20,19,0,True,ok
OX16 4,1,225000.0,147,30.14356977734517,6,308062.5,-0.2696287279367011,False,20,6,0,True,ok
OX16 4,2,225000.0,147,30.14356977734517,19,368000.0,-0.38858695652173914,False,20,19,0,True,ok
OX16 4,3,225000.0,147,30.14356977734517,44,374000.0,-0.39839572192513373,False,20,44,0,True,ok
OX16 5,1,170000.0,91,14.296143083100135,4,255000.0,-0.33333333333333337,False,20,4,0,True,ok
OX16 5,2,170000.0,91,14.296143083100135,11,356125.0,-0.5226395226395226,False,20,11,0,True,ok
OX16 5,3,170000.0,91,14.296143083100135,24,397500.0,-0.5723270440251572,False,20,24,0,True,ok
OX16 9,1,356125.0,716,64.47256357221073,8,316500.0,0.12519747235387046,False,20,8,0,True,ok
OX16 9,2,356125.0,716,64.47256357221073,22,397500.0,-0.10408805031446544,False,20,22,0,True,ok
OX16 9,3,356125.0,716,64.47256357221073,50,410000.0,-0.1314024390243902,False,20,50,0,True,ok
OX17 1,1,433750.0,172,77.81968609319868,9,322500.0,0.34496124031007747,False,20,9,0,True,ok
OX17 1,2,433750.0,172,77.81968609319868,31,358012.5,0.21154987605181375,False,20,31,0,True,ok
OX17 1,3,433750.0,172,77.81968609319868,75,358012.5,0.21154987605181375,False,20,75,0,True,ok
OX17 2,1,390000.0,301,70.97578780873586,9,368000.0,0.059782608695652106,False,20,9,0,True,ok
OX17 2,2,390000.0,301,70.97578780873586,35,380000.0,0.026315789473684292,False,20,35,0,True,ok
OX17 2,3,390000.0,301,70.97578780873586,73,366250.0,0.06484641638225264,False,20,73,0,True,ok
OX17 3,1,430000.0,287,77.35125927728434,5,430000.0,0.0,False,20,5,0,True,ok
OX17 3,2,430000.0,287,77.35125927728434,24,430000.0,0.0,False,20,24,0,True,ok
OX17 3,3,430000.0,287,77.35125927728434,56,395250.0,0.08791903858317518,False,20,56,0,True,ok
OX18 1,1,320000.0,481,56.54580849251734,3,440000.0,-0.2727272727272727,False,20,3,0,True,ok
OX18 1,2,320000.0,481,56.54580849251734,14,478750.0,-0.33159268929503916,False,20,14,0,True,ok
OX18 1,3,320000.0,481,56.54580849251734,39,432500.0,-0.2601156069364162,False,20,39,0,True,ok
OX18 2,1,440000.0,266,78.6652877479012,9,408000.0,0.07843137254901955,False,20,9,0,True,ok
OX18 2,2,440000.0,266,78.6652877479012,33,420000.0,0.04761904761904767,False,20,33,0,True,ok
OX18 2,3,440000.0,266,78.6652877479012,66,420000.0,0.04761904761904767,False,20,66,0,True,ok
OX18 3,1,325000.0,281,57.99367319625258,6,456250.0,-0.28767123287671237,False,20,6,0,True,ok
OX18 3,2,325000.0,281,57.99367319625258,20,456250.0,-0.28767123287671237,False,20,20,0,True,ok
OX18 3,3,325000.0,281,57.99367319625258,42,436250.0,-0.2550143266475645,False,20,42,0,True,ok
OX18 4,1,572500.0,212,90.14478647037352,8,462500.0,0.23783783783783785,False,20,8,0,True,ok
OX18 4,2,572500.0,212,90.14478647037352,27,440000.0,0.30113636363636354,False,20,27,0,True,ok
OX18 4,3,572500.0,212,90.14478647037352,62,425000.0,0.34705882352941186,False,20,62,0,True,ok
OX2 0,1,505000.0,163,85.6004380094902,7,640000.0,-0.2109375,False,20,7,0,True,ok
OX2 0,2,505000.0,163,85.6004380094902,18,485000.0,0.04123711340206193,False,20,17,0,True,ok
OX2 0,3,505000.0,163,85.6004380094902,41,450000.0,0.12222222222222223,False,20,40,0,True,ok
OX2 6,1,870000.0,277,97.3476091981993,6,505000.0,0.7227722772277227,False,20,5,0,True,ok
OX2 6,2,870000.0,277,97.3476091981993,12,505000.0,0.7227722772277227,False,20,11,0,True,ok
OX2 6,3,870000.0,277,97.3476091981993,23,460000.0,0.8913043478260869,False,20,22,0,True,ok
OX2 7,1,780000.0,311,96.40467210122884,4,597500.0,0.30543933054393313,False,20,4,0,True,ok
OX2 7,2,780000.0,311,96.40467210122884,15,460000.0,0.6956521739130435,False,20,14,0,True,ok
OX2 7,3,780000.0,311,96.40467210122884,31,467500.0,0.6684491978609626,False,20,30,0,True,ok
OX2 8,1,690000.0,235,94.59179948898893,8,457500.0,0.5081967213114753,False,20,8,0,True,ok
OX2 8,2,690000.0,235,94.59179948898893,28,477500.0,0.4450261780104712,False,20,27,0,True,ok
OX2 8,3,690000.0,235,94.59179948898893,56,440000.0,0.5681818181818181,False,20,55,0,True,ok
OX2 9,1,455000.0,401,80.72149896581092,7,495000.0,-0.08080808080808077,False,20,7,0,True,ok
OX2 9,2,455000.0,401,80.72149896581092,28,460000.0,-0.010869565217391353,False,20,27,0,True,ok
OX2 9,3,455000.0,401,80.72149896581092,65,428750.0,0.061224489795918435,False,20,64,0,True,ok
OX20 1,1,572500.0,275,90.14478647037352,7,437000.0,0.3100686498855836,False,20,7,0,True,ok
OX20 1,2,572500.0,275,90.14478647037352,23,450000.0,0.27222222222222214,False,20,23,0,True,ok
OX20 1,3,572500.0,275,90.14478647037352,56,443750.0,0.2901408450704226,False,20,56,0,True,ok
OX25 1,1,335000.0,53,60.3479742061078,4,464750.0,-0.27918235610543307,False,20,4,0,True,ok
OX25 1,2,335000.0,53,60.3479742061078,19,450000.0,-0.25555555555555554,False,20,19,0,True,ok
OX25 1,3,335000.0,53,60.3479742061078,53,438800.0,-0.23655423883318139,False,20,53,0,True,ok
OX25 2,1,395000.0,333,71.68146976517824,7,414500.0,-0.04704463208685161,False,20,7,0,True,ok
OX25 2,2,395000.0,333,71.68146976517824,21,438800.0,-0.09981768459434825,False,20,21,0,True,ok
OX25 2,3,395000.0,333,71.68146976517824,52,437900.0,-0.09796757250513821,False,20,52,0,True,ok
OX25 3,1,610000.0,35,92.03674412945614,4,426650.0,0.4297433493495839,False,20,4,0,True,ok
OX25 3,2,610000.0,35,92.03674412945614,19,437000.0,0.3958810068649885,False,20,19,0,True,ok
OX25 3,3,610000.0,35,92.03674412945614,45,438800.0,0.390154968094804,False,20,45,0,True,ok
OX25 4,1,519000.0,58,86.57987589731111,6,437900.0,0.18520210093628675,False,20,6,0,True,ok
OX25 4,2,519000.0,58,86.57987589731111,19,430000.0,0.2069767441860466,False,20,19,0,True,ok
OX25 4,3,519000.0,58,86.57987589731111,41,430000.0,0.2069767441860466,False,20,41,0,True,ok
OX25 5,1,429997.5,212,77.10792067161455,4,461250.0,-0.06775609756097556,False,20,4,0,True,ok
OX25 5,2,429997.5,212,77.10792067161455,15,438800.0,-0.02006039197812215,False,20,15,0,True,ok
OX25 5,3,429997.5,212,77.10792067161455,36,431250.0,-0.0029043478260869504,False,20,36,0,True,ok
OX25 6,1,447500.0,38,79.51697286774547,5,437000.0,0.024027459954233388,False,20,5,0,True,ok
OX25 6,2,447500.0,38,79.51697286774547,14,437900.0,0.021922813427723176,False,20,14,0,True,ok
OX25 6,3,447500.0,38,79.51697286774547,34,429998.75,0.040700699711336386,False,20,34,0,True,ok
OX26 1,1,438800.0,344,78.3793648862392,7,430000.0,0.02046511627906966,False,20,7,0,True,ok
OX26 1,2,438800.0,344,78.3793648862392,22,429998.75,0.020468082756054606,False,20,22,0,True,ok
OX26 1,3,438800.0,344,78.3793648862392,40,430000.0,0.02046511627906966,False,20,40,0,True,ok
OX26 2,1,325000.0,282,57.99367319625258,5,395500.0,-0.17825537294563842,False,20,5,0,True,ok
OX26 2,2,325000.0,282,57.99367319625258,17,430000.0,-0.2441860465116279,False,20,17,0,True,ok
OX26 2,3,325000.0,282,57.99367319625258,31,430000.0,-0.2441860465116279,False,20,31,0,True,ok
OX26 3,1,350000.0,291,63.219369753011314,3,325000.0,0.07692307692307687,False,20,3,0,True,ok
OX26 3,2,350000.0,291,63.219369753011314,9,395500.0,-0.11504424778761058,False,20,9,0,True,ok
OX26 3,3,350000.0,291,63.219369753011314,25,430000.0,-0.18604651162790697,False,20,25,0,True,ok
OX26 4,1,319500.0,198,55.96787930405159,3,350000.0,-0.08714285714285719,False,20,3,0,True,ok
OX26 4,2,319500.0,198,55.96787930405159,9,395000.0,-0.19113924050632913,False,20,9,0,True,ok
OX26 4,3,319500.0,198,55.96787930405159,20,430000.0,-0.25697674418604655,False,20,20,0,True,ok
OX26 5,1,385000.0,53,70.2214381311595,6,395250.0,-0.025932953826691918,False,20,6,0,True,ok
OX26 5,2,385000.0,53,70.2214381311595,18,422250.0,-0.08821788040260514,False,20,18,0,True,ok
OX26 5,3,385000.0,53,70.2214381311595,45,430000.0,-0.10465116279069764,False,20,45,0,True,ok
OX26 6,1,313000.0,449,54.70251855456868,5,385000.0,-0.18701298701298696,False,20,5,0,True,ok
OX26 6,2,313000.0,449,54.70251855456868,15,414500.0,-0.24487334137515082,False,20,15,0,True,ok
OX26 6,3,313000.0,449,54.70251855456868,30,437900.0,-0.2852249372002741,False,20,30,0,True,ok
OX27 0,1,515000.0,52,86.35478768706655,7,395000.0,0.30379746835443044,False,20,7,0,True,ok
OX27 0,2,515000.0,52,86.35478768706655,29,422500.0,0.21893491124260356,False,20,29,0,True,ok
OX27 0,3,515000.0,52,86.35478768706655,67,421235.0,0.22259546333994096,False,20,67,0,True,ok
OX27 7,1,430000.0,99,77.35125927728434,9,438800.0,-0.020054694621695512,False,20,9,0,True,ok
OX27 7,2,430000.0,99,77.35125927728434,24,429998.75,2.9069851947838288e-06,False,20,24,0,True,ok
OX27 7,3,430000.0,99,77.35125927728434,45,395500.0,0.08723135271807836,False,20,45,0,True,ok
